dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
2021-02-19,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,0.5224,casual,9
2021-02-19,1,0,2,21,0,6,0,1,0.32,0.2727,0.26,0.5522,casual,4
2021-02-19,1,0,2,22,0,6,0,1,0.3,0.2576,0.28,0.4925,casual,2
2021-02-19,1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0.4478,casual,4
2021-02-20,1,0,2,0,0,0,0,1,0.26,0.2121,0.35,0.4478,casual,3
2021-02-20,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,casual,5
2021-02-20,1,0,2,2,0,0,0,1,0.24,0.197,0.41,0.5522,casual,0
2021-02-20,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,casual,9
2021-02-20,1,0,2,4,0,0,0,1,0.22,0.1818,0.44,0.5522,casual,0
2021-02-20,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0.2985,casual,1
2021-02-20,1,0,2,7,0,0,0,1,0.18,0.1667,0.51,0.2537,casual,0
2021-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,casual,2
2021-02-20,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,casual,7
2021-02-20,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,casual,34
2021-02-20,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,casual,72
2021-02-20,1,0,2,12,0,0,0,1,0.3,0.3182,0.33,0.1045,casual,62
2021-02-20,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0,casual,76
2021-02-20,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,casual,108
2021-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,casual,66
2021-02-20,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,casual,59
2021-02-20,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,casual,60
2021-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,casual,30
2021-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,casual,3
2021-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0,casual,12
2021-02-20,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0,casual,17
2021-02-20,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,casual,4
2021-02-20,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,casual,9
2021-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,casual,7
2021-02-21,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,casual,2
2021-02-21,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,casual,1
2021-02-21,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,casual,2
2021-02-21,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,casual,1
2021-02-21,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0,casual,1
2021-02-21,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0.2985,casual,2
2021-02-21,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,casual,3
2021-02-21,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,casual,7
2021-02-21,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0.2836,casual,11
2021-02-21,1,0,2,10,1,1,0,2,0.32,0.303,0.57,0.2537,casual,29
2021-02-21,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045,casual,20
2021-02-21,1,0,2,12,1,1,0,2,0.32,0.3182,0.66,0.194,casual,26
2021-02-21,1,0,2,13,1,1,0,3,0.3,0.2727,0.81,0.3284,casual,28
2021-02-21,1,0,2,14,1,1,0,2,0.32,0.303,0.76,0.2537,casual,15
2021-02-21,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0.4478,casual,11
2021-02-21,1,0,2,16,1,1,0,3,0.28,0.2424,0.75,0.4179,casual,8
2021-02-21,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0.3881,casual,18
2021-02-21,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0.3582,casual,2
2021-02-21,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,casual,0
2021-02-21,1,0,2,20,1,1,0,3,0.24,0.2121,0.81,0.3881,casual,0
2021-02-21,1,0,2,21,1,1,0,3,0.22,0.197,0.75,0.4478,casual,1
2021-02-21,1,0,2,22,1,1,0,3,0.2,0.1667,0.75,0.4179,casual,0
2021-02-21,1,0,2,23,1,1,0,3,0.2,0.1667,0.75,0.4179,casual,0
2021-02-22,1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0.2836,casual,0
2021-02-22,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0.2836,casual,0
2021-02-22,1,0,2,8,0,2,1,2,0.12,0.1212,0.8,0.2537,casual,7
2021-02-22,1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0.2537,casual,5
2021-02-22,1,0,2,10,0,2,1,1,0.16,0.1818,0.69,0,casual,0
2021-02-22,1,0,2,11,0,2,1,1,0.16,0.2273,0.64,0,casual,7
2021-02-22,1,0,2,12,0,2,1,1,0.2,0.2273,0.59,0.1045,casual,7
2021-02-22,1,0,2,13,0,2,1,1,0.22,0.2273,0.55,0.1642,casual,3
2021-02-22,1,0,2,14,0,2,1,1,0.22,0.2273,0.55,0.194,casual,9
2021-02-22,1,0,2,15,0,2,1,1,0.24,0.2273,0.48,0.194,casual,2
2021-02-22,1,0,2,16,0,2,1,1,0.22,0.2273,0.51,0.1642,casual,7
2021-02-22,1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0.2239,casual,8
2021-02-22,1,0,2,18,0,2,1,1,0.22,0.2273,0.47,0.1343,casual,6
2021-02-22,1,0,2,19,0,2,1,1,0.2,0.1818,0.47,0.2836,casual,4
2021-02-22,1,0,2,20,0,2,1,1,0.2,0.197,0.47,0.2239,casual,3
2021-02-22,1,0,2,21,0,2,1,1,0.2,0.197,0.47,0.2537,casual,2
2021-02-22,1,0,2,22,0,2,1,1,0.16,0.1515,0.43,0.2537,casual,1
2021-02-22,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,casual,3
2021-02-23,1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0.194,casual,0
2021-02-23,1,0,2,1,0,3,1,1,0.14,0.1515,0.46,0.1642,casual,0
2021-02-23,1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0.1343,casual,0
2021-02-23,1,0,2,3,0,3,1,1,0.12,0.1364,0.5,0.1642,casual,0
2021-02-23,1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0.1045,casual,0
2021-02-23,1,0,2,6,0,3,1,1,0.12,0.1515,0.5,0.1045,casual,0
2021-02-23,1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,casual,2
2021-02-23,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,casual,8
2021-02-23,1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,casual,9
2021-02-23,1,0,2,10,0,3,1,1,0.2,0.2576,0.4,0,casual,4
2021-02-23,1,0,2,11,0,3,1,1,0.24,0.2576,0.41,0.1045,casual,16
2021-02-23,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0.0896,casual,11
2021-02-23,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,casual,9
2021-02-23,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0.1045,casual,17
2021-02-23,1,0,2,15,0,3,1,1,0.34,0.3485,0.25,0.0896,casual,18
2021-02-23,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0,casual,15
2021-02-23,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,casual,15
2021-02-23,1,0,2,18,0,3,1,1,0.32,0.3333,0.26,0.0896,casual,3
2021-02-23,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0,casual,6
2021-02-23,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,casual,2
2021-02-23,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0,casual,2
2021-02-23,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0,casual,1
2021-02-23,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0.0896,casual,1
2021-02-24,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,casual,0
2021-02-24,1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,casual,0
2021-02-24,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,casual,0
2021-02-24,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,casual,0
2021-02-24,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0.1343,casual,1
2021-02-24,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,casual,0
2021-02-24,1,0,2,7,0,4,1,1,0.2,0.197,0.72,0.194,casual,0
2021-02-24,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,casual,8
2021-02-24,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0.2985,casual,4
2021-02-24,1,0,2,10,0,4,1,2,0.26,0.2424,0.7,0.2836,casual,8
2021-02-24,1,0,2,11,0,4,1,2,0.32,0.2879,0.57,0.3881,casual,8
2021-02-24,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,casual,10
2021-02-24,1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,casual,16
2021-02-24,1,0,2,14,0,4,1,2,0.4,0.4091,0.5,0.2985,casual,2
2021-02-24,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,casual,5
2021-02-24,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,casual,4
2021-02-24,1,0,2,17,0,4,1,3,0.36,0.3485,0.66,0.194,casual,9
2021-02-24,1,0,2,18,0,4,1,2,0.34,0.303,0.87,0.3284,casual,5
2021-02-24,1,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,casual,3
2021-02-24,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,casual,2
2021-02-24,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,casual,7
2021-02-24,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,casual,5
2021-02-24,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,casual,3
2021-02-25,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0,casual,1
2021-02-25,1,0,2,1,0,5,1,2,0.32,0.3485,1,0,casual,1
2021-02-25,1,0,2,2,0,5,1,2,0.32,0.3485,1,0,casual,0
2021-02-25,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,casual,1
2021-02-25,1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,casual,1
2021-02-25,1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,casual,0
2021-02-25,1,0,2,7,0,5,1,3,0.34,0.3333,1,0.1343,casual,1
2021-02-25,1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,casual,3
2021-02-25,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,casual,3
2021-02-25,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,casual,7
2021-02-25,1,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,casual,9
2021-02-25,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,casual,20
2021-02-25,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,casual,6
2021-02-25,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,casual,14
2021-02-25,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.806,casual,5
2021-02-25,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,casual,11
2021-02-25,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,casual,8
2021-02-25,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,casual,7
2021-02-25,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,casual,4
2021-02-25,1,0,2,20,0,5,1,1,0.3,0.2576,0.49,0.6119,casual,2
2021-02-25,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,casual,7
2021-02-25,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,casual,7
2021-02-25,1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,casual,2
2021-02-26,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,casual,3
2021-02-26,1,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,casual,2
2021-02-26,1,0,2,2,0,6,0,1,0.22,0.197,0.6,0.3582,casual,3
2021-02-26,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,casual,1
2021-02-26,1,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,casual,1
2021-02-26,1,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,casual,1
2021-02-26,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0,casual,1
2021-02-26,1,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,casual,1
2021-02-26,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0,casual,2
2021-02-26,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,casual,9
2021-02-26,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,casual,14
2021-02-26,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0,casual,26
2021-02-26,1,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,casual,45
2021-02-26,1,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,casual,38
2021-02-26,1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,casual,57
2021-02-26,1,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,casual,40
2021-02-26,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,casual,41
2021-02-26,1,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,casual,53
2021-02-26,1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,casual,26
2021-02-26,1,0,2,19,0,6,0,1,0.32,0.303,0.49,0.2537,casual,30
2021-02-26,1,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642,casual,8
2021-02-26,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,casual,9
2021-02-26,1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,casual,8
2021-02-26,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,casual,5
2021-02-27,1,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,casual,8
2021-02-27,1,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.194,casual,7
2021-02-27,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,casual,2
2021-02-27,1,0,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,casual,3
2021-02-27,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,casual,0
2021-02-27,1,0,2,6,0,0,0,1,0.24,0.2879,0.87,0,casual,2
2021-02-27,1,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,casual,6
2021-02-27,1,0,2,8,0,0,0,1,0.26,0.303,0.87,0,casual,9
2021-02-27,1,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,casual,17
2021-02-27,1,0,2,10,0,0,0,1,0.3,0.303,0.81,0.1642,casual,24
2021-02-27,1,0,2,11,0,0,0,1,0.36,0.3485,0.62,0.1343,casual,33
2021-02-27,1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,casual,61
2021-02-27,1,0,2,13,0,0,0,1,0.42,0.4242,0.47,0,casual,90
2021-02-27,1,0,2,14,0,0,0,1,0.44,0.4394,0.47,0.0896,casual,105
2021-02-27,1,0,2,15,0,0,0,1,0.46,0.4545,0.44,0.1343,casual,98
2021-02-27,1,0,2,16,0,0,0,1,0.48,0.4697,0.44,0.1642,casual,98
2021-02-27,1,0,2,17,0,0,0,1,0.42,0.4242,0.54,0.194,casual,66
2021-02-27,1,0,2,18,0,0,0,1,0.4,0.4091,0.54,0.194,casual,24
2021-02-27,1,0,2,19,0,0,0,1,0.4,0.4091,0.54,0.1343,casual,16
2021-02-27,1,0,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,casual,9
2021-02-27,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,casual,8
2021-02-27,1,0,2,22,0,0,0,2,0.38,0.3939,0.62,0.1045,casual,2
2021-02-27,1,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,casual,6
2021-02-28,1,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,casual,5
2021-02-28,1,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,casual,1
2021-02-28,1,0,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,casual,0
2021-02-28,1,0,2,5,0,1,1,2,0.34,0.3636,0.93,0,casual,1
2021-02-28,1,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,casual,1
2021-02-28,1,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,casual,2
2021-02-28,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,casual,13
2021-02-28,1,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,casual,15
2021-02-28,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,casual,13
2021-02-28,1,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,casual,13
2021-02-28,1,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,casual,0
2021-02-28,1,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,casual,1
2021-02-28,1,0,2,14,0,1,1,3,0.42,0.4242,1,0.2985,casual,1
2021-02-28,1,0,2,15,0,1,1,3,0.42,0.4242,1,0.2985,casual,0
2021-02-28,1,0,2,16,0,1,1,3,0.42,0.4242,1,0.1343,casual,2
2021-02-28,1,0,2,17,0,1,1,3,0.4,0.4091,1,0.2985,casual,2
2021-02-28,1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,casual,4
2021-02-28,1,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,casual,1
2021-02-28,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,casual,0
2021-02-28,1,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,casual,2
2021-02-28,1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,casual,4
2021-02-28,1,0,2,23,0,1,1,2,0.32,0.2879,0.81,0.3881,casual,0
2021-03-01,1,0,3,0,0,2,1,1,0.3,0.2727,0.7,0.4627,casual,0
2021-03-01,1,0,3,1,0,2,1,1,0.26,0.2273,0.7,0.3582,casual,0
2021-03-01,1,0,3,2,0,2,1,1,0.24,0.2121,0.65,0.3881,casual,0
2021-03-01,1,0,3,3,0,2,1,1,0.22,0.2121,0.69,0.2836,casual,0
2021-03-01,1,0,3,4,0,2,1,1,0.22,0.2121,0.69,0.2537,casual,0
2021-03-01,1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,casual,1
2021-03-01,1,0,3,6,0,2,1,1,0.2,0.1818,0.59,0.2985,casual,0
2021-03-01,1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,casual,2
2021-03-01,1,0,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,casual,10
2021-03-01,1,0,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,casual,8
2021-03-01,1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,casual,13
2021-03-01,1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537,casual,8
2021-03-01,1,0,3,12,0,2,1,1,0.3,0.303,0.39,0.1343,casual,6
2021-03-01,1,0,3,13,0,2,1,1,0.32,0.3485,0.39,0,casual,13
2021-03-01,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,casual,18
2021-03-01,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0,casual,7
2021-03-01,1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,casual,10
2021-03-01,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,casual,12
2021-03-01,1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.194,casual,10
2021-03-01,1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,casual,4
2021-03-01,1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,casual,2
2021-03-01,1,0,3,21,0,2,1,1,0.26,0.303,0.56,0,casual,8
2021-03-01,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,casual,3
2021-03-01,1,0,3,23,0,2,1,1,0.24,0.2273,0.65,0.2239,casual,2
2021-03-02,1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,casual,3
2021-03-02,1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.194,casual,0
2021-03-02,1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.194,casual,0
2021-03-02,1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,casual,3
2021-03-02,1,0,3,4,0,3,1,1,0.2,0.2121,0.75,0.1343,casual,1
2021-03-02,1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,casual,0
2021-03-02,1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,casual,1
2021-03-02,1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,casual,2
2021-03-02,1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836,casual,13
2021-03-02,1,0,3,9,0,3,1,1,0.28,0.2576,0.56,0.2985,casual,7
2021-03-02,1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,casual,11
2021-03-02,1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,casual,8
2021-03-02,1,0,3,12,0,3,1,1,0.4,0.4091,0.43,0.194,casual,20
2021-03-02,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0,casual,35
2021-03-02,1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,casual,21
2021-03-02,1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,casual,19
2021-03-02,1,0,3,16,0,3,1,1,0.54,0.5152,0.19,0.3284,casual,27
2021-03-02,1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,casual,30
2021-03-02,1,0,3,18,0,3,1,1,0.46,0.4545,0.23,0.4925,casual,8
2021-03-02,1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,casual,6
2021-03-02,1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,casual,9
2021-03-02,1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,casual,3
2021-03-02,1,0,3,22,0,3,1,1,0.3,0.2576,0.26,0.5522,casual,4
2021-03-02,1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,casual,0
2021-03-03,1,0,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,casual,3
2021-03-03,1,0,3,1,0,4,1,1,0.24,0.197,0.3,0.4627,casual,0
2021-03-03,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,casual,1
2021-03-03,1,0,3,3,0,4,1,1,0.2,0.1667,0.27,0.4627,casual,0
2021-03-03,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,casual,0
2021-03-03,1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,casual,1
2021-03-03,1,0,3,6,0,4,1,1,0.14,0.1212,0.33,0.2985,casual,1
2021-03-03,1,0,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,casual,1
2021-03-03,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,casual,4
2021-03-03,1,0,3,9,0,4,1,1,0.16,0.1364,0.37,0.2836,casual,10
2021-03-03,1,0,3,10,0,4,1,1,0.18,0.1818,0.29,0.194,casual,7
2021-03-03,1,0,3,11,0,4,1,1,0.2,0.2273,0.29,0.0896,casual,10
2021-03-03,1,0,3,12,0,4,1,1,0.22,0.2273,0.25,0.1343,casual,7
2021-03-03,1,0,3,13,0,4,1,1,0.22,0.2576,0.25,0.0896,casual,13
2021-03-03,1,0,3,14,0,4,1,1,0.24,0.2576,0.21,0.1045,casual,18
2021-03-03,1,0,3,15,0,4,1,1,0.24,0.2879,0.23,0,casual,6
2021-03-03,1,0,3,16,0,4,1,1,0.26,0.303,0.23,0,casual,6
2021-03-03,1,0,3,17,0,4,1,1,0.26,0.303,0.22,0,casual,17
2021-03-03,1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,casual,6
2021-03-03,1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,casual,5
2021-03-03,1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,casual,1
2021-03-03,1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,casual,3
2021-03-03,1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0,casual,3
2021-03-03,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,casual,0
2021-03-04,1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,casual,0
2021-03-04,1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,casual,0
2021-03-04,1,0,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,casual,0
2021-03-04,1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,casual,0
2021-03-04,1,0,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,casual,1
2021-03-04,1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,casual,0
2021-03-04,1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,casual,1
2021-03-04,1,0,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,casual,0
2021-03-04,1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,casual,6
2021-03-04,1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,casual,12
2021-03-04,1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,casual,10
2021-03-04,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,casual,16
2021-03-04,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,casual,10
2021-03-04,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,casual,13
2021-03-04,1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,casual,30
2021-03-04,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,casual,31
2021-03-04,1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,casual,17
2021-03-04,1,0,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,casual,22
2021-03-04,1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,casual,15
2021-03-04,1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,casual,5
2021-03-04,1,0,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,casual,9
2021-03-04,1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,casual,6
2021-03-04,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,casual,4
2021-03-04,1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,casual,6
2021-03-05,1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,casual,4
2021-03-05,1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,casual,5
2021-03-05,1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,casual,5
2021-03-05,1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,casual,0
